,Unnamed: 0,name,playerId,position,age,games_played,goals,points,pAssists,sAssists,icetime_per_game,ppg,apg,gpg,goalsFor_team,Predicted Games Played Percentage,Predicted Games Played,Predicted Goals Scored Percentage,Predicted Goals Scored per 82 Games,Predicted Assists Percentage,Predicted Assists per 82 Games,headshot
689,4579,Matt Coronato,8482679,R,22,77,24.0,47.0,14.0,9.0,17.57965367965368,0.6103896103896104,0.2987012987012987,0.3116883116883117,220.0,0.84697956,70.0,0.2413587,20.0,0.33745754,28.0,https://assets.nhle.com/mugs/nhl/20242025/CGY/8482679.png
690,4581,Luke Hughes,8482684,D,21,71,7.0,44.0,21.0,16.0,21.15798122065728,0.6197183098591549,0.5211267605633803,0.0985915492957746,240.0,0.8851805,73.0,0.12803054,11.0,0.50639606,42.0,https://assets.nhle.com/mugs/nhl/20242025/NJD/8482684.png
691,4583,Aatu Raty,8482691,C,22,33,7.0,11.0,2.0,2.0,10.657070707070709,0.3333333333333333,0.1212121212121212,0.2121212121212121,233.0,0.66059124,55.0,0.12913644,11.0,0.14795926,13.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8482691.png
692,4586,Dylan Guenther,8482699,R,21,70,27.0,60.0,18.0,15.0,16.997142857142858,0.8571428571428571,0.4714285714285714,0.3857142857142857,240.0,0.85353124,70.0,0.3751622,31.0,0.45804054,38.0,https://assets.nhle.com/mugs/nhl/20242025/UTA/8482699.png
693,4587,Nolan Allan,8482700,D,21,43,1.0,8.0,3.0,4.0,15.12829457364341,0.1860465116279069,0.1627906976744186,0.0232558139534883,224.0,0.46963018,39.0,0.036813866,4.0,0.13317297,11.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482700.png
694,4589,Logan Stankoven,8482702,C,21,78,14.0,38.0,11.0,13.0,15.091239316239315,0.4871794871794871,0.3076923076923077,0.1794871794871795,266.0,0.8310497,69.0,0.2523552,21.0,0.31568488,26.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8482702.png
695,4590,Colton Dach,8482703,C,21,25,2.0,7.0,2.0,3.0,12.128,0.28,0.2,0.08,224.0,0.4814522,40.0,0.10295081,9.0,0.120424084,10.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482703.png
696,4594,Cole Sillinger,8482705,C,21,66,11.0,33.0,14.0,8.0,16.913636363636364,0.5,0.3333333333333333,0.1666666666666666,267.0,0.8456948,70.0,0.19222762,16.0,0.2927778,25.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482705.png
697,4595,Mackie Samoskevich,8482713,R,22,72,15.0,31.0,10.0,6.0,13.322222222222225,0.4305555555555556,0.2222222222222222,0.2083333333333333,246.0,0.8070901,67.0,0.2120722,18.0,0.259904,22.0,https://assets.nhle.com/mugs/nhl/20242025/FLA/8482713.png
698,4597,Matthew Knies,8482720,L,22,78,29.0,58.0,17.0,12.0,18.514957264957268,0.7435897435897436,0.3717948717948718,0.3717948717948718,267.0,0.8988771,74.0,0.32895797,27.0,0.4325877,36.0,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482720.png
699,4598,Samuel Helenius,8482726,C,22,50,4.0,7.0,1.0,2.0,8.654333333333334,0.14,0.06,0.08,249.0,0.52488124,44.0,0.07126072,6.0,0.10462104,9.0,https://assets.nhle.com/mugs/nhl/20242025/LAK/8482726.png
700,4601,Brandt Clarke,8482730,D,21,78,5.0,33.0,15.0,13.0,16.27905982905983,0.4230769230769231,0.358974358974359,0.0641025641025641,249.0,0.814838,67.0,0.11107801,10.0,0.30970624,26.0,https://assets.nhle.com/mugs/nhl/20242025/LAK/8482730.png
701,4603,Zack Bolduc,8482737,R,21,72,19.0,36.0,7.0,10.0,12.80625,0.5,0.2361111111111111,0.2638888888888889,250.0,0.79524297,66.0,0.21646692,18.0,0.2711366,23.0,https://assets.nhle.com/mugs/nhl/20242025/STL/8482737.png
702,4606,Wyatt Johnston,8482740,C,21,82,33.0,71.0,25.0,13.0,18.92581300813008,0.8658536585365854,0.4634146341463415,0.4024390243902439,275.0,0.9453068,78.0,0.4398706,37.0,0.5015573,42.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8482740.png
703,4607,Zachary L'Heureux,8482742,L,21,62,5.0,15.0,5.0,5.0,12.041935483870969,0.2419354838709677,0.1612903225806451,0.0806451612903225,212.0,0.71574914,59.0,0.13618547,12.0,0.16721301,14.0,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482742.png
704,4612,Mason McTavish,8482745,C,21,76,22.0,52.0,12.0,18.0,16.875657894736843,0.6842105263157895,0.3947368421052631,0.2894736842105263,217.0,0.86902326,72.0,0.28136256,24.0,0.36024797,30.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8482745.png
705,4613,Brennan Othmann,8482747,L,21,22,0.0,2.0,1.0,1.0,9.97121212121212,0.0909090909090909,0.0909090909090909,0.0,255.0,0.36185417,30.0,0.07219196,6.0,0.09704755,8.0,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482747.png
706,4615,Joshua Roy,8482749,R,21,12,2.0,2.0,0.0,0.0,11.018055555555556,0.1666666666666666,0.0,0.1666666666666666,243.0,0.40103942,33.0,0.10193747,9.0,0.13152246,11.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482749.png
707,4617,Ryan Winterton,8482751,C,21,12,0.0,1.0,1.0,0.0,10.833333333333334,0.0833333333333333,0.0833333333333333,0.0,245.0,0.34562102,29.0,0.060494218,5.0,0.095620945,8.0,https://assets.nhle.com/mugs/nhl/20242025/SEA/8482751.png
708,4618,Ville Koivunen,8482758,R,21,8,0.0,7.0,3.0,4.0,18.11458333333333,0.875,0.875,0.0,242.0,0.6233058,52.0,0.13796288,12.0,0.4465086,37.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8482758.png
709,4621,Simon Edvinsson,8482762,D,21,78,7.0,31.0,14.0,10.0,21.121794871794872,0.3974358974358974,0.3076923076923077,0.0897435897435897,235.0,0.83925366,69.0,0.08947148,8.0,0.31466487,26.0,https://assets.nhle.com/mugs/nhl/20242025/DET/8482762.png
710,4622,Fabian Lysell,8482763,R,21,12,1.0,3.0,2.0,0.0,13.441666666666668,0.25,0.1666666666666666,0.0833333333333333,222.0,0.3973064,33.0,0.08449183,7.0,0.13502008,12.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8482763.png
711,4623,Isak Rosen,8482765,R,21,8,0.0,1.0,1.0,0.0,9.639583333333333,0.125,0.125,0.0,265.0,0.28993165,24.0,0.06712677,6.0,0.09280023,8.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8482765.png
712,4624,Fedor Svechkov,8482768,C,21,52,8.0,17.0,5.0,4.0,12.884935897435897,0.3269230769230769,0.173076923076923,0.1538461538461538,212.0,0.7322691,61.0,0.1407599,12.0,0.16330172,14.0,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482768.png
713,4625,Oliver Kapanen,8482775,C,21,18,0.0,2.0,0.0,2.0,10.889814814814816,0.1111111111111111,0.1111111111111111,0.0,243.0,0.33916804,28.0,0.07058803,6.0,0.101293504,9.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482775.png
714,4628,Olen Zellweger,8482803,D,21,62,7.0,20.0,8.0,5.0,18.958333333333336,0.3225806451612903,0.2096774193548387,0.1129032258064516,217.0,0.7469114,62.0,0.09378431,8.0,0.25843465,22.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8482803.png
715,4629,Ethan Del Mastro,8482807,D,21,24,2.0,6.0,3.0,1.0,18.30902777777778,0.25,0.1666666666666666,0.0833333333333333,224.0,0.435873,36.0,0.033838827,3.0,0.14540617,12.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482807.png
716,4630,Jackson Blake,8482809,R,21,80,17.0,34.0,12.0,5.0,13.845833333333337,0.425,0.2125,0.2125,266.0,0.7965939,66.0,0.22623402,19.0,0.29530865,25.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8482809.png
717,4634,Ryker Evans,8482858,D,23,73,5.0,25.0,10.0,10.0,19.48059360730593,0.3424657534246575,0.273972602739726,0.0684931506849315,245.0,0.8158092,67.0,0.05581423,5.0,0.23766972,20.0,https://assets.nhle.com/mugs/nhl/20242025/SEA/8482858.png
718,4635,Zack Ostapchuk,8482859,C,21,56,1.0,4.0,1.0,2.0,9.419345238095238,0.0714285714285714,0.0535714285714285,0.0178571428571428,208.0,0.61016655,51.0,0.07208062,6.0,0.08895346,8.0,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482859.png
719,4636,Tyson Kozak,8482896,C,22,21,3.0,5.0,1.0,1.0,10.48968253968254,0.238095238095238,0.0952380952380952,0.1428571428571428,265.0,0.4637161,39.0,0.09924608,9.0,0.11960851,10.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8482896.png
720,4638,Emil Lilleberg,8482929,D,23,76,1.0,19.0,8.0,10.0,15.281798245614036,0.25,0.2368421052631578,0.0131578947368421,292.0,0.76591444,63.0,0.052120537,5.0,0.18443286,16.0,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482929.png
721,4641,Arber Xhekaj,8482964,D,23,70,1.0,6.0,2.0,3.0,14.624047619047618,0.0857142857142857,0.0714285714285714,0.0142857142857142,243.0,0.6696995,55.0,0.044203017,4.0,0.1351637,12.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482964.png
722,4643,Arshdeep Bains,8483395,L,23,13,1.0,1.0,0.0,0.0,10.503846153846156,0.0769230769230769,0.0,0.0769230769230769,233.0,0.32417437,27.0,0.049044568,5.0,0.1077629,9.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8483395.png
723,4645,Marc McLaughlin,8483397,C,25,14,2.0,3.0,1.0,0.0,9.20595238095238,0.2142857142857142,0.0714285714285714,0.1428571428571428,240.0,0.30486602,25.0,0.09713726,8.0,0.0939048,8.0,https://assets.nhle.com/mugs/nhl/20242025/NJD/8483397.png
724,4646,Owen Beck,8483424,C,20,12,0.0,1.0,0.0,1.0,9.983333333333333,0.0833333333333333,0.0833333333333333,0.0,243.0,0.26623327,22.0,0.06371488,6.0,0.10264187,9.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8483424.png
725,4647,Lian Bichsel,8483425,D,20,38,4.0,9.0,2.0,3.0,14.890789473684212,0.2368421052631578,0.131578947368421,0.1052631578947368,275.0,0.56200314,47.0,0.044500645,4.0,0.17446235,15.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8483425.png
726,4648,Seamus Casey,8483429,D,20,14,4.0,8.0,2.0,2.0,12.642857142857142,0.5714285714285714,0.2857142857142857,0.2857142857142857,240.0,0.4578268,38.0,0.12276686,11.0,0.19285905,16.0,https://assets.nhle.com/mugs/nhl/20242025/NJD/8483429.png
727,4650,Logan Cooley,8483431,C,20,75,25.0,65.0,20.0,20.0,17.86133333333333,0.8666666666666667,0.5333333333333333,0.3333333333333333,240.0,0.9302745,77.0,0.3189152,27.0,0.48126066,40.0,https://assets.nhle.com/mugs/nhl/20242025/UTA/8483431.png
728,4651,Luca Del Bel Belluz,8483432,C,21,15,2.0,8.0,3.0,3.0,13.753333333333334,0.5333333333333333,0.4,0.1333333333333333,267.0,0.42999333,36.0,0.15722139,13.0,0.23133354,19.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8483432.png
729,4652,Cutter Gauthier,8483445,L,20,82,20.0,43.0,13.0,10.0,14.15548780487805,0.524390243902439,0.2804878048780488,0.2439024390243902,217.0,0.81091434,67.0,0.23263325,20.0,0.34429508,29.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8483445.png
730,4653,Conor Geekie,8483447,C,20,52,8.0,14.0,4.0,2.0,12.325320512820513,0.2692307692307692,0.1153846153846153,0.1538461538461538,292.0,0.7152345,59.0,0.12978093,11.0,0.18091972,15.0,https://assets.nhle.com/mugs/nhl/20242025/TBL/8483447.png
731,4654,Isaiah George,8483448,D,20,33,1.0,5.0,0.0,4.0,15.646464646464649,0.1515151515151515,0.1212121212121212,0.0303030303030303,222.0,0.49969542,41.0,0.03900938,4.0,0.1291315,11.0,https://assets.nhle.com/mugs/nhl/20242025/NYI/8483448.png
732,4655,Lane Hutson,8483457,D,20,82,6.0,66.0,25.0,35.0,22.73313008130081,0.8048780487804879,0.7317073170731707,0.073170731707317,243.0,0.8701561,72.0,0.12781456,11.0,0.65936756,55.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8483457.png
733,4657,David Jiricek,8483460,D,21,12,1.0,3.0,1.0,1.0,12.118055555555555,0.25,0.1666666666666666,0.0833333333333333,225.0,0.4412204,37.0,0.04166281,4.0,0.13366391,11.0,https://assets.nhle.com/mugs/nhl/20242025/MIN/8483460.png
734,4658,Marco Kasper,8483464,C,20,77,19.0,37.0,7.0,11.0,15.4508658008658,0.4805194805194805,0.2337662337662337,0.2467532467532467,235.0,0.80912036,67.0,0.2365067,20.0,0.28623748,24.0,https://assets.nhle.com/mugs/nhl/20242025/DET/8483464.png
735,4660,Kevin Korchinski,8483466,D,20,16,1.0,2.0,0.0,1.0,17.089583333333334,0.125,0.0625,0.0625,224.0,0.5658349,47.0,0.04240382,4.0,0.14389953,12.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8483466.png
736,4661,Jiri Kulich,8483468,C,20,62,15.0,24.0,5.0,4.0,14.792741935483871,0.3870967741935484,0.1451612903225806,0.2419354838709677,265.0,0.7039263,58.0,0.20813772,18.0,0.24993683,21.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8483468.png
737,4662,Maveric Lamoureux,8483472,D,20,15,1.0,3.0,1.0,1.0,16.124444444444446,0.2,0.1333333333333333,0.0666666666666666,240.0,0.3665143,31.0,0.038228743,4.0,0.13894917,12.0,https://assets.nhle.com/mugs/nhl/20242025/UTA/8483472.png
738,4663,Jonathan Lekkerimki,8483476,R,20,24,3.0,6.0,1.0,2.0,12.505555555555556,0.25,0.125,0.125,233.0,0.5015668,42.0,0.100971065,9.0,0.1499541,13.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8483476.png
739,4664,Cam Lund,8483481,C,20,11,2.0,3.0,1.0,0.0,11.506060606060606,0.2727272727272727,0.0909090909090909,0.1818181818181818,208.0,0.335361,28.0,0.10366147,9.0,0.11243137,10.0,https://assets.nhle.com/mugs/nhl/20242025/SJS/8483481.png
740,4665,Denton Mateychuk,8483485,D,20,45,4.0,13.0,7.0,2.0,18.035185185185185,0.2888888888888888,0.2,0.0888888888888888,267.0,0.6751534,56.0,0.05789397,5.0,0.1999371,17.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8483485.png
741,4666,Rutger McGroarty,8483487,R,20,8,1.0,3.0,2.0,0.0,14.610416666666667,0.375,0.25,0.125,242.0,0.4206256,35.0,0.12939423,11.0,0.18779385,16.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8483487.png
742,4667,Fraser Minten,8483489,C,20,21,3.0,5.0,2.0,0.0,13.023015873015874,0.238095238095238,0.0952380952380952,0.1428571428571428,222.0,0.3825139,32.0,0.090379044,8.0,0.13499264,12.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8483489.png
743,4669,Pavel Mintyukov,8483490,D,21,68,5.0,19.0,9.0,5.0,17.59705882352941,0.2794117647058823,0.2058823529411764,0.0735294117647058,217.0,0.74761176,62.0,0.07604046,7.0,0.25850758,22.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8483490.png
744,4671,Ivan Miroshnichenko,8483491,L,20,18,1.0,4.0,2.0,1.0,9.342592592592592,0.2222222222222222,0.1666666666666666,0.0555555555555555,286.0,0.43747956,36.0,0.09207035,8.0,0.13036124,11.0,https://assets.nhle.com/mugs/nhl/20242025/WSH/8483491.png
745,4672,Frank Nazar,8483493,C,20,53,12.0,26.0,8.0,6.0,15.87138364779874,0.490566037735849,0.2641509433962264,0.2264150943396226,224.0,0.73254424,61.0,0.23840007,20.0,0.25556248,21.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8483493.png
746,4674,Simon Nemec,8483495,D,20,27,2.0,4.0,0.0,2.0,14.980864197530863,0.1481481481481481,0.074074074074074,0.074074074074074,240.0,0.500424,42.0,0.039248902,4.0,0.15172505,13.0,https://assets.nhle.com/mugs/nhl/20242025/NJD/8483495.png
747,4675,Jani Nyman,8483497,R,20,12,3.0,6.0,1.0,2.0,13.986111111111112,0.5,0.25,0.25,245.0,0.45255366,38.0,0.16858213,14.0,0.17812984,15.0,https://assets.nhle.com/mugs/nhl/20242025/SEA/8483497.png
748,4676,Liam Ohgren,8483499,L,20,24,2.0,5.0,2.0,1.0,11.105555555555556,0.2083333333333333,0.125,0.0833333333333333,225.0,0.35392278,30.0,0.101270005,9.0,0.14586271,12.0,https://assets.nhle.com/mugs/nhl/20242025/MIN/8483499.png
749,4677,Noah Ostlund,8483500,C,20,8,0.0,0.0,0.0,0.0,10.541666666666666,0.0,0.0,0.0,265.0,0.22153248,19.0,0.07792861,7.0,0.10753468,9.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8483500.png
750,4678,Owen Pickering,8483503,D,20,25,1.0,3.0,0.0,2.0,14.815333333333331,0.12,0.08,0.04,242.0,0.43059105,36.0,0.03800608,4.0,0.13544942,12.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8483503.png
751,4680,Matthew Poitras,8483505,C,20,33,1.0,11.0,7.0,3.0,13.087878787878788,0.3333333333333333,0.303030303030303,0.0303030303030303,222.0,0.655675,54.0,0.12734257,11.0,0.17659588,15.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8483505.png
752,4681,Sam Rinzel,8483506,D,20,9,0.0,5.0,1.0,4.0,23.36111111111111,0.5555555555555556,0.5555555555555556,0.0,224.0,0.5971581,49.0,0.08477273,7.0,0.29666454,25.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8483506.png
753,4684,Juraj Slafkovsk,8483515,L,20,79,18.0,51.0,16.0,17.0,17.348945147679323,0.6455696202531646,0.4177215189873418,0.2278481012658227,243.0,0.88265276,73.0,0.25365025,21.0,0.3980221,33.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8483515.png
754,4687,Shane Wright,8483524,C,20,79,19.0,44.0,15.0,10.0,14.068143459915612,0.5569620253164557,0.3164556962025316,0.240506329113924,245.0,0.8013833,66.0,0.24669059,21.0,0.30710408,26.0,https://assets.nhle.com/mugs/nhl/20242025/SEA/8483524.png
755,4688,Marc Gatcomb,8483553,C,25,39,8.0,9.0,0.0,1.0,9.787179487179486,0.2307692307692307,0.0256410256410256,0.2051282051282051,222.0,0.5073271,42.0,0.105688944,9.0,0.08770171,8.0,https://assets.nhle.com/mugs/nhl/20242025/NYI/8483553.png
756,4691,Nick Blankenburg,8483565,D,26,60,4.0,16.0,6.0,6.0,19.552222222222223,0.2666666666666666,0.2,0.0666666666666666,212.0,0.7391551,61.0,0.07123135,6.0,0.18173747,15.0,https://assets.nhle.com/mugs/nhl/20242025/NSH/8483565.png
757,4694,Ben Meyers,8483570,C,26,8,0.0,0.0,0.0,0.0,8.352083333333333,0.0,0.0,0.0,245.0,0.25456107,21.0,0.0572959,5.0,0.066551715,6.0,https://assets.nhle.com/mugs/nhl/20242025/SEA/8483570.png
758,4695,Ethen Frank,8483573,C,26,24,4.0,7.0,1.0,2.0,10.824305555555556,0.2916666666666667,0.125,0.1666666666666666,286.0,0.5110886,42.0,0.09651453,8.0,0.12050523,10.0,https://assets.nhle.com/mugs/nhl/20242025/WSH/8483573.png
759,4698,Adam Klapka,8483609,R,24,31,6.0,10.0,4.0,0.0,9.652150537634409,0.3225806451612903,0.1290322580645161,0.1935483870967742,220.0,0.51382345,43.0,0.12648332,11.0,0.111583054,10.0,https://assets.nhle.com/mugs/nhl/20242025/CGY/8483609.png
760,4702,Elias Pettersson,8483678,D,20,28,1.0,3.0,1.0,1.0,12.82202380952381,0.1071428571428571,0.0714285714285714,0.0357142857142857,233.0,0.44897795,37.0,0.039930694,4.0,0.11747863,10.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8483678.png
761,4703,Victor Mancini,8483768,D,22,31,2.0,8.0,2.0,4.0,15.30537634408602,0.2580645161290322,0.1935483870967742,0.064516129032258,233.0,0.47804868,40.0,0.037669715,4.0,0.15407918,13.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8483768.png
762,4706,Andrei Kuzmenko,8483808,L,28,66,11.0,37.0,15.0,11.0,15.630050505050503,0.5606060606060606,0.3939393939393939,0.1666666666666666,249.0,0.8149558,67.0,0.22625925,19.0,0.32207486,27.0,https://assets.nhle.com/mugs/nhl/20242025/LAK/8483808.png
763,4707,Ivan Ivan,8483930,C,22,40,5.0,8.0,1.0,2.0,10.0375,0.2,0.075,0.125,273.0,0.48868114,41.0,0.10731814,9.0,0.14042746,12.0,https://assets.nhle.com/mugs/nhl/20242025/COL/8483930.png
764,4709,Max Sasson,8484136,C,24,29,3.0,7.0,4.0,0.0,10.33103448275862,0.2413793103448276,0.1379310344827586,0.1034482758620689,233.0,0.45760512,38.0,0.08009523,7.0,0.106451884,9.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8484136.png
765,4711,Connor Bedard,8484144,C,19,82,23.0,67.0,28.0,16.0,20.285569105691057,0.8170731707317073,0.5365853658536586,0.2804878048780488,224.0,0.90061665,74.0,0.32164356,27.0,0.5549906,46.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8484144.png
766,4713,Zach Benson,8484145,L,19,75,10.0,28.0,14.0,4.0,14.818444444444443,0.3733333333333333,0.24,0.1333333333333333,265.0,0.81932783,68.0,0.20274036,17.0,0.29333407,25.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8484145.png
767,4715,Leo Carlsson,8484153,C,20,76,20.0,44.0,11.0,13.0,16.24035087719298,0.5789473684210527,0.3157894736842105,0.2631578947368421,217.0,0.8688286,72.0,0.24624504,21.0,0.339526,28.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8484153.png
768,4717,Adam Fantilli,8484166,C,20,82,31.0,54.0,14.0,9.0,17.477845528455287,0.6585365853658537,0.2804878048780488,0.3780487804878049,267.0,0.8995659,74.0,0.3290761,27.0,0.36999115,31.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8484166.png
769,4718,Ryan Leonard,8484186,R,19,9,1.0,1.0,0.0,0.0,14.177777777777775,0.1111111111111111,0.0,0.1111111111111111,286.0,0.4240332,35.0,0.105701715,9.0,0.16675325,14.0,https://assets.nhle.com/mugs/nhl/20242025/WSH/8484186.png
770,4719,Oliver Moore,8484197,C,19,9,0.0,4.0,2.0,2.0,13.577777777777778,0.4444444444444444,0.4444444444444444,0.0,224.0,0.40618917,34.0,0.12481391,11.0,0.17393863,15.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8484197.png
771,4720,Will Smith,8484227,C,19,74,18.0,45.0,20.0,7.0,15.852702702702702,0.6081081081081081,0.3648648648648648,0.2432432432432432,208.0,0.8622974,71.0,0.23521507,20.0,0.36037982,30.0,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484227.png
772,4722,Sam Malinski,8484258,D,26,76,5.0,15.0,6.0,4.0,15.954166666666666,0.1973684210526315,0.131578947368421,0.0657894736842105,273.0,0.76100343,63.0,0.05490615,5.0,0.18729296,16.0,https://assets.nhle.com/mugs/nhl/20242025/COL/8484258.png
773,4724,Uvis Balinskis,8484304,D,28,76,4.0,18.0,7.0,7.0,14.852631578947369,0.2368421052631578,0.1842105263157894,0.0526315789473684,246.0,0.74641085,62.0,0.036530405,3.0,0.16373648,14.0,https://assets.nhle.com/mugs/nhl/20242025/FLA/8484304.png
774,4726,Nikolas Matinpalo,8484321,D,26,41,1.0,4.0,2.0,1.0,12.609756097560975,0.0975609756097561,0.073170731707317,0.024390243902439,242.0,0.42361248,35.0,0.03317527,3.0,0.08951659,8.0,https://assets.nhle.com/mugs/nhl/20242025/OTT/8484321.png
775,4728,Matvei Michkov,8484387,R,20,80,26.0,63.0,22.0,15.0,16.684375,0.7875,0.4625,0.325,232.0,0.88890445,73.0,0.29668668,25.0,0.44448832,37.0,https://assets.nhle.com/mugs/nhl/20242025/PHI/8484387.png
776,4729,Artyom Levshunov,8484783,D,19,18,0.0,6.0,3.0,3.0,20.31574074074074,0.3333333333333333,0.3333333333333333,0.0,224.0,0.5800127,48.0,0.050425824,5.0,0.19139904,16.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8484783.png
777,4730,Macklin Celebrini,8484801,C,18,70,25.0,63.0,18.0,20.0,19.78809523809524,0.9,0.5428571428571428,0.3571428571428571,208.0,0.8843987,73.0,0.33698398,28.0,0.5164981,43.0,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484801.png
778,4731,Collin Graf,8484911,R,22,33,5.0,11.0,4.0,2.0,15.85959595959596,0.3333333333333333,0.1818181818181818,0.1515151515151515,208.0,0.63046074,52.0,0.109539054,9.0,0.20262875,17.0,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484911.png
779,4732,Juha Jaaska,8484929,L,26,18,0.0,4.0,2.0,2.0,8.928703703703704,0.2222222222222222,0.2222222222222222,0.0,266.0,0.27152655,23.0,0.08728332,8.0,0.086592466,8.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8484929.png
780,4733,Maxim Tsyplakov,8484958,R,26,77,10.0,35.0,14.0,11.0,14.967099567099568,0.4545454545454545,0.3246753246753247,0.1298701298701298,222.0,0.8445256,70.0,0.19312482,16.0,0.2512843,21.0,https://assets.nhle.com/mugs/nhl/20242025/NYI/8484958.png
781,4734,Jere Innala,8484976,L,26,17,0.0,0.0,0.0,0.0,7.15,0.0,0.0,0.0,273.0,0.19428082,16.0,0.059902467,5.0,0.07056723,6.0,https://assets.nhle.com/mugs/nhl/20242025/COL/8484976.png
782,4735,Nikita Prishchepov,8485105,C,20,10,0.0,0.0,0.0,0.0,6.366666666666666,0.0,0.0,0.0,273.0,0.19501048,16.0,0.07328362,7.0,0.09737749,8.0,https://assets.nhle.com/mugs/nhl/20242025/COL/8485105.png
